id,title,overview,release_date,poster_path,youtube_trailer_id,vote_average,vote_count
50456,Hanna,"Raised by her father, an ex-CIA agent, in the wilds of Finland, Hanna's upbringing has been geared to making her the perfect assassin. Sent into the world by her father on a mission, Hanna journeys across Europe, eluding agents dispatched after her by a ruthless intelligence operative. As she nears her ultimate target, Hanna faces startling revelations about her existence.",2011-04-07,/6QDeHwBXDHbCbuzStgUpuUAqnap.jpg,Tjtv8tVtVRw,6.6,3630
54527,Into Eternity: A Film for the Future,"Every day, the world over, large amounts of high-level radioactive waste created by nuclear power plants is placed in interim storage, which is vulnerable to natural disasters, man-made disasters, and to societal changes. In Finland the world’s first permanent repository is being hewn out of solid rock – a huge system of underground tunnels - that must last 100,000 years as this is how long the waste remains hazardous.",2010-11-12,/hzINyIeovFPMwtwMteSuXdByCby.jpg,qoyKe-HxmFk,7.2,85
23521,Daffy Duck's Quackbusters,"In this feature-length film combining footage from classic Warner Brothers cartoon shorts with newly animated bridging sequences, Daffy Duck, after having induced laughter in an ailing millionaire and forestalled the millionaire's death for a time (as chronicled in Daffy Dilly (1948), is the beneficiary for the deceased millionaire's assets. But the millionaire's will clearly stipulates that Daffy must use the money for the common good, by providing a service, and should Daffy think of pursuing selfish aims, the millionaire's ghost will ""repossess"" his millions by making them disappear from Earthly existence. Under the pretense of community service, Daffy opens an exorcism agency and employs Porky Pig, Sylvester Cat, and Bugs Bunny to track and eliminate ghosts, ghouls, and other monsters, while Daffy secretly schemes to use his learned ""ghost-busting"" talents to rid himself of the millionaire's nagging spirit.",1988-09-24,/d9s1aOsnXfeSOlzYuX6VVmORrFo.jpg,Vb9FcQBALCw,6.7,146
46105,American: The Bill Hicks Story,American: The Bill Hicks Story is a biographical documentary film on the life of comedian Bill Hicks.,2010-04-10,/8YGb2712WLwfcV6ZagNaolNfeYv.jpg,GaUvt81gH9c,7.4,80
49012,Arthur,A drunken playboy stands to lose a wealthy inheritance when he falls for a woman that his family doesn't like.,2011-04-08,/foUTAJurvnbUoIUbnuUk5dyHx7M.jpg,SiJvHi-dUVU,5.6,786
41446,Scream 4,"Fifteen years after the original Woodsboro murders, Sidney Prescott returns home to promote her new book about surviving trauma, only for a new Ghostface killer to emerge, targeting a new group of teens.",2011-04-13,/g0YcSd5QpgGXOjg9tl0if0soOkE.jpg,vvV1WDueIC0,6.5,4126
46195,Rio,"Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda.",2011-04-03,/4nJxhUknKV8Gqdhov8pU1YWDYfb.jpg,P1GRO31ve5Q,6.8,7117
62215,Melancholia,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,2011-05-26,/fMneszMiQuTKY8JUXrGGB5vwqJf.jpg,6IZGwvxhXvw,7.2,3788
10195,Thor,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",2011-04-21,/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,uHBnrJowBZE,6.8,22206
45523,Louis C.K.: Hilarious,"In this unique and dynamic live concert experience, Louis C.K.'s exploration of life after 40 destroys politically correct images of modern life with thoughts we have all had...but would rarely admit to.",2010-01-26,/8mJMrrT4tkfZLMFvKQ0Hq6jlXbp.jpg,PB2Wjz5LBnY,7.8,301
30969,Louis C.K.: Chewed Up,"Profane, vulgar and obscenely funny, Louis C.K. insists on telling the truth, whether you like it or not! Join the Emmy Award-winning stand-up comic and TV star (Lucky Louie) as he shares his thoughts on the stuff everyone thinks about -- male bodily fluids, the joys of being white, the difference between women and girls -- but never has the nerve to say. It's Louis C.K. at his risk-taking best: fearless, honest and totally outrageous! Nominated for the 2009 Emmy for Outstanding Writing for a Variety, Music or Comedy Special",2008-10-01,/jJpTrCHb4ETP2zzjA5RQgJHBxed.jpg,,7.9,208
56780,Atlas Shrugged: Part I,"A powerful railroad executive, Dagny Taggart, struggles to keep her business alive while society is crumbling around her. Based on the 1957 novel by Ayn Rand.",2011-04-14,/tYfZIQb6ZabSUy1s1TRqSrYaAoM.jpg,6W07bFa4TzM,5.4,214
24447,Louis C.K.: Shameless,"Louis C.K. is back on HBO in an ALL-NEW hour of raw no-holds-barred stand-up comedy! The creator and star of the 2006 comedy series Lucky Louie, performs in front of a live audience in LA at the Henry Fonda Theater. Louis C.K. covers issues near and dear to his heart like marriage, lying to your spouse, having kids and losing your privacy, and obligatory sex among husbands and wives.",2007-01-13,/kSAKi7kvolRwrV5vGM5aMLdhYnX.jpg,Y8ynUspj4c8,7.8,177
167966,Voices from the List,"Based exclusively on testimonies of ""Schindler Juden"" from the Institute’s Visual History Archive, Voices from the List continues beyond the narrative of the Academy Award®-winning film Schindler's List by incorporating rare, archival footage and an original score to add a new dimension to the story of Oskar Schindler.",2004-03-09,/vDaZo3DHytTcawVVKUPP34MrbsX.jpg,,6.8,10
55787,Water for Elephants,"In this captivating Depression-era melodrama, impetuous veterinary student Jacob Jankowski joins a celebrated circus as an animal caretaker but faces a wrenching dilemma when he's transfixed by angelic married performer Marlena.",2011-04-15,/8T7Hvb9trKvCAmbSI8cEIU0Sl2T.jpg,CFxM3M0mwHM,6.9,2600
57586,African Cats,"African Cats captures the real-life love, humor and determination of the majestic kings of the savanna. The story features Mara, an endearing lion cub who strives to grow up with her mother’s strength, spirit and wisdom; Sita, a fearless cheetah and single mother of five mischievous newborns; and Fang, a proud leader of the pride who must defend his family from a once banished lion.",2011-04-21,/nERPMF2kHjc1slLHZYZGwcWX9kg.jpg,Iw41OjRgymg,7.4,248
51209,Kill the Irishman,"Over the summer of 1976, thirty-six bombs detonate in the heart of Cleveland while a turf war raged between Irish mobster Danny Greene and the Italian mafia. Based on a true story, Kill the Irishman chronicles Greene's heroic rise from a tough Cleveland neighborhood to become an enforcer in the local mob.",2011-03-10,/yjDvqAMyFlesBtWNUUZMgglo78y.jpg,my8-64UXupM,6.8,694
51497,Fast Five,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom.",2011-04-20,/gEfQjjQwY7fh5bI4GlG0RrBu7Pz.jpg,P1UVXvKnCLM,7.2,8776
241620,Louis Theroux: Law and Disorder in Johannesburg,"Louis Theroux travels to Johannesburg, where the residents find themselves increasingly besieged by crime as he looks at the issue of law and disorder.",2008-12-07,/zUhKXqi5XtTO53UfHMFjAOdZTxQ.jpg,,7.4,27
42521,Idiots and Angels,"Angel, a selfish rotter is hanging around in a local bar, groping the wife of the barman and dealing with weapons. One morning he wakes up finding a pair of wings growing at his back. These wings do good deeds against his nature. But suddenly he finds himself fighting those who want these wings for their own dark plans.",2008-04-26,/z1cKsKMfjl5n1TNcfnk2rQ20wM0.jpg,vaDvCEL8Dyk,6.8,74
46738,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",2010-09-17,/yH6DAQVgbyj72S66gN4WWVoTjuf.jpg,XJ69WnwvZhE,8.1,3216
43959,Soul Surfer,"The true story of teen surfer Bethany Hamilton, who lost her arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.",2011-04-08,/cvgRxrEupUFeJ0xzUExJo4dMXbL.jpg,MWeOjBCi3c4,7.0,1229
49022,Something Borrowed,"Though Rachel is a successful attorney and a loyal, generous friend, she is still single. After one drink too many at her 30th-birthday celebration, Rachel unexpectedly falls into bed with her longtime crush, Dex -- who happens to be engaged to her best friend, Darcy. Ramifications of the liaison threaten to destroy the women's lifelong friendship, while Ethan, Rachel's confidant, harbors a potentially explosive secret of his own.",2011-05-05,/66VZu75VeLGc6tcAypqyGzWcPeN.jpg,U2p1u13R-eE,6.2,1084
55721,Bridesmaids,"Annie's life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian's maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she’ll show Lillian and her bridesmaids just how far you’ll go for someone you love.",2011-05-13,/gJtA7hYsBMQ7EM3sPBMUdBfU7a0.jpg,RyI5ihZNJXU,6.5,4637
38321,Priest,"In an alternate world, humanity and vampires have warred for centuries. After the last Vampire War, the veteran Warrior Priest lives in obscurity with other humans inside one of the Church's walled cities. When the Priest's niece is kidnapped by vampires, the Priest breaks his vows to hunt them down. He is accompanied by the niece's boyfriend, who is a wasteland sheriff, and a former Warrior Priestess.",2011-05-05,/fYHiA7LPGl9DG7m3DUs0Td1VMcO.jpg,hinWQiv2rVc,5.9,2486
39410,Mothra,"Shipwreck survivors found on the presumably uninhabited Infant Island leads to a scientific expedition that discovers a surviving native population along with the Shobijin, tiny twin fairy priestesses of the island's mythical deity called Mothra. After the fairies are kidnapped by an exploitative businessman named Clark Nelson, Mothra sets out to rescue them.",1961-07-30,/u6Xuovau8elLM6hGc5g1gMzjmWK.jpg,83j8YlkU7J8,7.1,179
1865,Pirates of the Caribbean: On Stranger Tides,"When Jack crosses paths with a woman from his past, he's not sure if it's love...or if she's a ruthless con artist using him to find the fabled Fountain of Youth.",2011-05-15,/keGfSvCmYj7CvdRx36OdVrAEibE.jpg,0BXCVe8Yww4,6.6,14846
59436,Midnight in Paris,"While on a trip to Paris with his fiancée's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.",2011-05-11,/4wBG5kbfagTQclETblPRRGihk0I.jpg,FAfR8omt-CY,7.5,7689
51608,The Man from Nowhere,A reclusive pawnshop owner goes on a brutal rampage to rescue a young girl kidnapped by a criminal organization.,2010-08-04,/ld19CFIo27t41JXSGZdaPMUGTxh.jpg,38rPoGSr19U,7.7,1461
8967,The Tree of Life,"The impressionistic story of a Texas family in the 1950s. The film follows the life journey of the eldest son, Jack, through the innocence of childhood to his disillusioned adult years as he tries to reconcile a complicated relationship with his father. Jack finds himself a lost soul in the modern world, seeking answers to the origins and meaning of life while questioning the existence of faith.",2011-05-17,/l8cwuB5WJSoj4uMAsnzuHBOMaSJ.jpg,RrAz1YLh8nY,6.7,3306
45243,The Hangover Part II,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",2011-05-25,/cKZu0Fdkj7dmwbfMpgDqVVCkLJQ.jpg,ohF5ZO_zOYU,6.5,11188
52077,Nothing to Declare,"During the elimination of the Belgian/French border in the 90s, a Belgian customs officer is forced to team up with one of his French counterparts.",2010-12-20,/vqJmmfVavVX9F9De3LQLDlGPc6D.jpg,m3nHe_DOKmo,5.9,1167
21469,Across the Hall,"Convinced that his fiancee is cheating on him, a man follows her to a hotel and calls his best friend to help him avoid a calamity.",2009-08-27,/eH92tHb7A3jrPw0OBgwZeBWKlk1.jpg,ydQV56Tj0bQ,5.9,123
49950,The Roommate,"When Sara, a young design student from Iowa, arrives for college in Los Angeles, she is eager to fit in and get to know the big city. Her wealthy roommate, Rebecca, is more than eager to take Sara under her wing and show her the ropes. The two become close, but when Sara begins to branch out and make more friends on campus, Rebecca becomes resentful. Alarmed, Sara moves in with her new boyfriend, causing Rebecca's behavior to take a violent turn.",2011-02-04,/kQZcOn5rDuwpbQTluC4Wm0amYmR.jpg,7NX30f8b1Oo,5.4,985
59678,Attack the Block,A teen gang in a South London housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion.,2011-05-12,/wzCMnA6NDruLzgWeqMcLPDrGAdF.jpg,m0ntk1o4V3k,6.5,2239
